"V1","V2","V3","V4","V5","V6","V7","V8"
"310",6,1.5,10,10,18638.3659502275,36970.7204478741,3926,3926
"311",6,1.5,10,11,3081.27109693928,6531.05438434857,4035,4035
"312",6,1.5,10,12,3166.93215970022,3534.9614533886,4035,4035
"313",6,1.5,10,13,3743.60320759222,4656.227521615,4035,4035
"314",6,1.5,10,14,1842.00857069607,2672.23860942757,4035,4035
"315",6,1.5,10,15,18056.1005916129,36109.1834311201,3926,3926
"316",6,1.5,10,16,1279.73558268503,1629.35031814441,4035,4035
"317",6,1.5,10,17,1463.06216526171,2154.71310390908,4035,4035
"318",6,1.5,10,18,1565.13789525378,2275.1890887835,4035,4035
"319",6,1.5,10,19,1541.03666609863,2624.46653712123,4035,4035
"320",6,1.5,10,20,2192.05288053051,3862.07487309327,3992,3992
"321",6,1.5,20,1,1980.77032969076,4011.68524158726,4035,4035
"322",6,1.5,20,2,1849.413436934,2648.22223665056,4035,4035
"323",6,1.5,20,3,1413.53209495442,2673.52301445339,4035,4035
"324",6,1.5,20,4,1464.9563522111,2653.95268706376,4035,4035
"325",6,1.5,20,5,10185.6094058623,12414.9066703934,3926,3926
"326",6,1.5,20,6,2234.92096388853,3781.32671410962,4035,4035
"327",6,1.5,20,7,1923.59773913342,2774.1526693671,4035,4035
"328",6,1.5,20,8,1586.02124009303,1939.24153628638,4035,4035
"329",6,1.5,20,9,1537.33062102411,1917.88152587469,4035,4035
"330",6,1.5,20,10,9527.52983315569,11633.2754324236,3926,3926
"331",6,1.5,20,11,2101.54640259014,3694.03739850523,4035,4035
"332",6,1.5,20,12,1391.04982930027,2330.52178290206,4035,4035
"333",6,1.5,20,13,1244.5210424188,1853.35053961111,4035,4035
"334",6,1.5,20,14,1374.71629087549,2750.74677748179,4035,4035
"335",6,1.5,20,15,9606.63454062996,11776.3401874663,3926,3926
"336",6,1.5,20,16,1827.47845250484,3414.30254817279,4035,4035
"337",6,1.5,20,17,1953.41529609753,4103.45346494752,4035,4035
"338",6,1.5,20,18,1996.23682393533,4684.66146513837,4035,4035
"339",6,1.5,20,19,1938.13500315819,3939.76543637956,4035,4035
"340",6,1.5,20,20,1712.22100964319,3416.10444238026,3992,3992
"341",6,1.5,30,1,1898.45821030582,2472.69041464205,4035,4035
"342",6,1.5,30,2,1521.18547456139,1751.11265401703,4035,4035
"343",6,1.5,30,3,1271.9437912581,1585.89048807094,4035,4035
"344",6,1.5,30,4,1409.32190017007,1896.77837525713,4035,4035
"345",6,1.5,30,5,5595.86904624944,5738.55182610331,3926,3926
"346",6,1.5,30,6,2090.1818752221,2725.7504883283,4035,4035
"347",6,1.5,30,7,1464.476310116,1710.10816415782,4035,4035
"348",6,1.5,30,8,1316.39369983712,1534.85110322734,4035,4035
"349",6,1.5,30,9,1279.3252693863,1499.97674438566,4035,4035
"350",6,1.5,30,10,5549.17171975519,5681.1050854338,3926,3926
"351",6,1.5,30,11,2030.45603650105,2713.82722958571,4035,4035
"352",6,1.5,30,12,1345.26356201224,1631.23836870059,4035,4035
"353",6,1.5,30,13,1187.13645825003,1476.82300228531,4035,4035
"354",6,1.5,30,14,1386.09503814631,1947.73987247704,4035,4035
"355",6,1.5,30,15,5857.92576219991,5926.72641807057,3926,3926
"356",6,1.5,30,16,1758.73295010296,2197.23215420651,4035,4035
"357",6,1.5,30,17,1810.62429570112,2272.41716080876,4035,4035
"358",6,1.5,30,18,1821.41795500073,2313.13487992204,4035,4035
"359",6,1.5,30,19,1821.85038473606,2257.86957064667,4035,4035
"360",6,1.5,30,20,1717.03076838804,2947.89838773693,3992,3992
"361",9,0,10,1,2150.94701945068,5005.91865755263,4035,4035
"362",9,0,10,2,2588.44344554304,7649.20171997071,4035,4035
"363",9,0,10,3,2249.56368017725,5889.40273399947,4035,4035
"364",9,0,10,4,1832.3045562008,2887.10662137003,4035,4035
"365",9,0,10,5,4014.56139960797,28991.1859391304,3926,3926
"366",9,0,10,6,4309.95636985903,18360.9895506547,4035,4035
"367",9,0,10,7,4052.6178519716,15137.8989066282,4035,4035
"368",9,0,10,8,4377.81172355975,17512.9262462897,4035,4035
"369",9,0,10,9,3485.75045399166,11925.0272540987,4035,4035
"370",9,0,10,10,4000.30029126839,29128.1406795121,3926,3926
"371",9,0,10,11,3703.80746415206,13810.6686163258,4035,4035
"372",9,0,10,12,2739.81186019651,8139.66658687798,4035,4035
"373",9,0,10,13,3591.04302044831,12424.1615968701,4035,4035
"374",9,0,10,14,2370.97429099944,6716.2760149247,4035,4035
"375",9,0,10,15,3965.20974309779,28648.5585085947,3926,3926
"376",9,0,10,16,1312.26595611755,1579.96835460394,4035,4035
"377",9,0,10,17,1306.06407941124,2034.58078643184,4035,4035
"378",9,0,10,18,1289.67638204934,2186.20903268505,4035,4035
"379",9,0,10,19,1355.33200348849,1886.27954602208,4035,4035
"380",9,0,10,20,1803.28375331771,3988.41997503998,3992,3992
"381",9,0,20,1,1363.37663551434,2068.57515761913,4035,4035
"382",9,0,20,2,2832.692570959,3518.35130428237,4035,4035
"383",9,0,20,3,1956.6384477833,2481.17852832877,4035,4035
"384",9,0,20,4,1892.33924602305,2565.35610709669,4035,4035
"385",9,0,20,5,10871.4042481949,13532.997677754,3926,3926
"386",9,0,20,6,2822.98508363039,4470.79870980783,4035,4035
"387",9,0,20,7,3342.9073577316,4137.00920369405,4035,4035
"388",9,0,20,8,3536.86329058232,4229.90375383248,4035,4035
"389",9,0,20,9,3478.76596385669,4208.19641975043,4035,4035
"390",9,0,20,10,10311.3309998107,12762.4100182535,3926,3926
"391",9,0,20,11,2447.48317634086,3857.61925893758,4035,4035
"392",9,0,20,12,1838.57872269191,2023.61032473418,4035,4035
"393",9,0,20,13,2837.89400733907,3200.58380749038,4035,4035
"394",9,0,20,14,1424.20851284573,1801.43781247519,4035,4035
"395",9,0,20,15,10362.6488919476,12859.6517812394,3926,3926
"396",9,0,20,16,1683.23553432998,3522.74656116695,4035,4035
"397",9,0,20,17,1913.48525998647,4120.75247000745,4035,4035
"398",9,0,20,18,1892.6055021919,3996.51110258454,4035,4035
"399",9,0,20,19,1709.52506518431,3695.22211870665,4035,4035
"400",9,0,20,20,1570.99962827231,3278.36380453837,3992,3992
"401",9,0,30,1,1336.54368567411,1609.80230327061,4035,4035
"402",9,0,30,2,1876.33479183576,2021.66181867559,4035,4035
"403",9,0,30,3,1802.80385127975,1916.34807432823,4035,4035
"404",9,0,30,4,1489.70995905353,1748.52339553754,4035,4035
"405",9,0,30,5,6844.50935149749,6247.61052821094,3926,3926
